,CHCE,CHCH,CHH (EJP),CHPE,CHPH,CODE POSTAL,CP,CP (EJP),Département,Electricité 100% verte (oui/non),HCE,HCH,HH (EJP),HPE,HPH,Ministère (Client),P,P (EJP),Région,TOTAL,Unnamed: 0,Unnamed: 0.1
342,8430.0,8565.0,,32951.0,32548.0,79300.0,0.0,,DEUX-SEVRES,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,54.0,,POITOU-CHARENTES,82494,1645,
343,13361.0,11660.0,,39443.0,35192.0,79000.0,0.0,,DEUX-SEVRES,OUI,84.0,84.0,,84.0,84.0,Ministères économiques et financiers,,,POITOU-CHARENTES,99656,1649,
344,10895.0,6690.0,,37873.0,27468.0,86100.0,0.0,,VIENNE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,48.0,,POITOU-CHARENTES,82926,1652,
345,486.0,424.0,,976.0,844.0,79000.0,0.0,,DEUX-SEVRES,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,POITOU-CHARENTES,2730,1656,
346,27774.0,20654.0,,88620.0,59951.0,86000.0,11722.0,,VIENNE,OUI,104.0,104.0,,104.0,104.0,Ministères économiques et financiers,104.0,,POITOU-CHARENTES,208721,1659,
347,8708.0,7076.0,,37237.0,30797.0,86100.0,1465.0,,VIENNE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,54.0,,POITOU-CHARENTES,85283,1660,
348,33677.0,29465.0,,70622.0,50454.0,86000.0,10233.0,,VIENNE,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,90.0,,POITOU-CHARENTES,194451,1664,
349,24207.0,19028.0,,48719.0,34806.0,79000.0,0.0,,DEUX-SEVRES,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,,,POITOU-CHARENTES,126760,1665,
350,10493.0,10909.0,,25331.0,20996.0,86000.0,3887.0,,VIENNE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,POITOU-CHARENTES,71616,1668,
351,18764.0,16395.0,,65747.0,60524.0,79000.0,0.0,,DEUX-SEVRES,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,,,POITOU-CHARENTES,161430,1669,
352,2328.0,1912.0,,12654.0,11377.0,86000.0,0.0,,VIENNE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,POITOU-CHARENTES,28271,1672,
353,45880.0,30984.0,,146003.0,104018.0,86000.0,5610.0,,VIENNE,OUI,228.0,156.0,,228.0,156.0,Ministères économiques et financiers,156.0,,POITOU-CHARENTES,332495,1673,
354,7841.0,5830.0,,27824.0,24082.0,79200.0,0.0,,DEUX-SEVRES,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,POITOU-CHARENTES,65577,1674,
355,19251.0,16434.0,,41466.0,29306.0,87100.0,5217.0,,,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,60.0,,LIMOUSIN,111674,1686,
356,14706.0,12345.0,,63732.0,60223.0,87000.0,0.0,,HAUTE-VIENNE,OUI,102.0,102.0,,102.0,102.0,Ministères économiques et financiers,,,LIMOUSIN,151006,1687,
357,89170.0,63872.0,,212518.0,157593.0,87100.0,0.0,,,OUI,156.0,156.0,,156.0,156.0,Ministères économiques et financiers,,,LIMOUSIN,523153,1688,
358,25697.0,28435.0,,56457.0,62661.0,33000.0,0.0,,GIRONDE,OUI,240.0,240.0,,240.0,240.0,Ministères économiques et financiers,240.0,,AQUITAINE,173250,1689,
359,6365.0,6479.0,,22107.0,25387.0,33340.0,0.0,,GIRONDE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,AQUITAINE,60338,1690,
360,46760.0,67318.0,,100541.0,128256.0,33700.0,0.0,,GIRONDE,OUI,156.0,156.0,,156.0,156.0,Ministères économiques et financiers,,,AQUITAINE,342875,1703,
361,6414.0,8855.0,,23499.0,25477.0,33700.0,0.0,,GIRONDE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,AQUITAINE,64245,1704,
362,1051.0,1318.0,,2921.0,2734.0,33500.0,0.0,,GIRONDE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,AQUITAINE,8024,1705,
363,5087.0,5080.0,,24699.0,21823.0,33210.0,0.0,,GIRONDE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,AQUITAINE,56689,1711,
364,20904.0,10616.0,,64873.99999999999,38966.0,33500.0,0.0,,GIRONDE,OUI,72.0,48.0,,72.0,48.0,Ministères économiques et financiers,48.0,,AQUITAINE,135360,1728,
365,11850.0,27382.0,,35706.0,50081.0,33530.0,7880.0,,GIRONDE,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,90.0,,AQUITAINE,132899,1734,
366,3276.0,2445.0,,16312.000000000002,11549.0,33700.0,0.0,,GIRONDE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,AQUITAINE,33582,1735,
367,20388.0,16575.0,,48585.0,41949.0,33150.0,0.0,,GIRONDE,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,120.0,,AQUITAINE,127497,1736,
368,3219.0,5848.0,,19347.0,27159.0,33200.0,0.0,,GIRONDE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,AQUITAINE,55573,1737,
369,7843.0,12612.0,,21764.0,32957.0,33000.0,0.0,,GIRONDE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,54.0,,AQUITAINE,75176,1738,
370,12894.0,10583.0,,25863.0,21235.0,33500.0,0.0,,GIRONDE,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,,,AQUITAINE,70575,1739,
371,21810.0,17026.0,,51466.0,41886.0,33120.0,0.0,,GIRONDE,OUI,66.0,54.0,,66.0,54.0,Ministères économiques et financiers,54.0,,AQUITAINE,132188,1745,
372,22684.0,22655.0,,51327.0,51585.0,33000.0,0.0,,GIRONDE,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,,,AQUITAINE,148251,1746,
373,42997.0,23742.0,,157265.0,97998.0,33076.0,0.0,,,OUI,168.0,144.0,,168.0,144.0,Ministères économiques et financiers,144.0,,AQUITAINE,322002,1747,
374,49198.0,28490.0,,150123.0,71856.0,33600.0,0.0,,GIRONDE,OUI,168.0,156.0,,168.0,156.0,Ministères économiques et financiers,156.0,,AQUITAINE,299667,1748,
375,52839.0,35083.0,,180980.0,132468.0,33600.0,0.0,,GIRONDE,OUI,108.0,108.0,,108.0,108.0,Ministères économiques et financiers,108.0,,AQUITAINE,401370,1749,
376,7529.0,6890.0,,23001.0,19337.0,33500.0,0.0,,GIRONDE,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,90.0,,AQUITAINE,56757,1750,
377,10734.0,8617.0,,45504.0,35895.0,24200.0,0.0,,DORDOGNE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,AQUITAINE,100750,1756,
378,7252.0,4874.0,,27112.0,18871.0,24600.0,0.0,,DORDOGNE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,AQUITAINE,58109,1764,
379,13967.0,17129.0,,58488.0,67456.0,24000.0,0.0,,DORDOGNE,OUI,228.0,228.0,,228.0,228.0,Ministères économiques et financiers,,,AQUITAINE,157040,1779,
380,19313.0,15833.0,,50312.0,32628.0,47300.0,5852.0,,LOT-ET-GARONNE,OUI,70.0,70.0,,70.0,70.0,Ministères économiques et financiers,70.0,,AQUITAINE,123938,1780,
381,11200.0,13807.0,,38910.0,34127.0,47000.0,5968.0,,LOT-ET-GARONNE,OUI,60.0,48.0,,60.0,48.0,Ministères économiques et financiers,48.0,,AQUITAINE,104012,1785,
382,5650.0,11926.0,,15157.0,26207.0,47520.0,0.0,,LOT-ET-GARONNE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,AQUITAINE,58940,1786,
383,27350.0,19294.0,,110946.0,69059.0,47000.0,11192.0,,LOT-ET-GARONNE,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,120.0,,AQUITAINE,237841,1787,
384,2673.0,7038.0,,8389.0,15466.0,47500.0,0.0,,LOT-ET-GARONNE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,AQUITAINE,33566,1788,
385,9884.0,17325.0,,35878.0,38224.0,47000.0,0.0,,LOT-ET-GARONNE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,60.0,,AQUITAINE,101311,1797,
386,4653.0,4793.0,,13574.0,15760.0,64100.0,0.0,,PYRENEES-ATLANTIQUES,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,AQUITAINE,38780,1798,
387,15719.0,8878.0,,54940.0,36385.0,40000.0,0.0,,LANDES,OUI,84.0,54.0,,84.0,54.0,Ministères économiques et financiers,54.0,,AQUITAINE,115922,1799,
388,9387.0,6860.0,,39767.0,31337.0,64200.0,0.0,,PYRENEES-ATLANTIQUES,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,AQUITAINE,87351,1800,
389,21462.0,19132.0,,110589.0,90929.0,64100.0,4531.0,,PYRENEES-ATLANTIQUES,OUI,132.0,132.0,,132.0,132.0,Ministères économiques et financiers,132.0,,AQUITAINE,246643,1803,
390,2748.0,6746.0,,13426.0,21160.0,64100.0,0.0,,PYRENEES-ATLANTIQUES,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,AQUITAINE,44080,1804,
391,16033.999999999998,11950.0,,128318.0,85338.0,40022.0,0.0,,,OUI,144.0,144.0,,144.0,144.0,Ministères économiques et financiers,,,AQUITAINE,241640,1805,
392,18344.0,15551.0,,69127.0,56895.0,64000.0,3063.0,,PYRENEES-ATLANTIQUES,OUI,108.0,78.0,,108.0,78.0,Ministères économiques et financiers,78.0,,AQUITAINE,162980,1806,
393,40936.0,15664.0,,113999.0,95662.0,65000.0,10968.0,,HAUTES-PYRENEES,OUI,123.0,123.0,,123.0,123.0,Ministères économiques et financiers,118.0,,MIDI-PYRENEES,277229,1807,
394,41358.0,25329.0,,93357.0,47564.0,65000.0,11835.0,,HAUTES-PYRENEES,OUI,114.0,114.0,,114.0,114.0,Ministères économiques et financiers,114.0,,MIDI-PYRENEES,219443,1808,
395,10039.0,12938.0,,56538.0,83720.0,64000.0,4681.0,,PYRENEES-ATLANTIQUES,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,120.0,,AQUITAINE,167916,1809,
396,29050.0,26322.0,,77010.0,60161.0,65000.0,1898.0,,HAUTES-PYRENEES,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,90.0,,MIDI-PYRENEES,194441,1810,
397,19941.0,16441.0,,98928.0,80156.0,64000.0,0.0,,PYRENEES-ATLANTIQUES,OUI,144.0,144.0,,144.0,144.0,Ministères économiques et financiers,,,AQUITAINE,215466,1811,
398,4363.0,3768.0,,21493.0,19333.0,64400.0,0.0,,PYRENEES-ATLANTIQUES,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,AQUITAINE,48957,1812,
399,3247.0,3961.0,,25311.0,52522.0,64000.0,0.0,,PYRENEES-ATLANTIQUES,OUI,132.0,132.0,,132.0,132.0,Ministères économiques et financiers,,,AQUITAINE,85041,1831,
400,17864.0,13705.0,,58908.0,42589.0,63400.0,0.0,,PUY-DE-DOME,OUI,66.0,66.0,,66.0,66.0,Ministères économiques et financiers,66.0,,AUVERGNE,133066,1832,
401,363963.0,248123.0,,515436.00000000006,295338.0,63000.0,51630.0,,PUY-DE-DOME,OUI,216.0,216.0,,216.0,200.0,Ministères économiques et financiers,200.0,,AUVERGNE,1474490,1833,
402,21512.0,15130.0,,62298.0,41176.0,63300.0,6782.0,,PUY-DE-DOME,OUI,75.0,75.0,,75.0,75.0,Ministères économiques et financiers,75.0,,AUVERGNE,146898,1834,
403,14823.0,12192.0,,43761.0,30988.0,63500.0,5874.0,,PUY-DE-DOME,OUI,58.0,58.0,,58.0,58.0,Ministères économiques et financiers,58.0,,AUVERGNE,107638,1837,
404,20916.0,22462.0,,78761.0,80525.0,63100.0,0.0,,,OUI,144.0,144.0,,144.0,144.0,Ministères économiques et financiers,144.0,,AUVERGNE,202664,1855,
405,1426.0,1168.0,,5474.0,6545.0,63000.0,0.0,,PUY-DE-DOME,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,AUVERGNE,14613,1856,
406,19901.0,13610.0,,72604.0,57612.0,63200.0,0.0,,PUY-DE-DOME,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,90.0,,AUVERGNE,163727,1857,
407,14159.0,11312.0,,54551.0,47250.0,63000.0,0.0,,PUY-DE-DOME,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,AUVERGNE,127272,1871,
408,8475.0,5326.0,,40773.0,32724.0,63000.0,0.0,,PUY-DE-DOME,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,AUVERGNE,87298,1872,
409,6260.0,20966.0,,21643.0,51268.0,63000.0,0.0,,PUY-DE-DOME,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,AUVERGNE,100137,1873,
410,116488.0,69778.0,,255861.0,140123.0,63000.0,27993.0,,PUY-DE-DOME,OUI,216.0,216.0,,216.0,200.0,Ministères économiques et financiers,200.0,,AUVERGNE,610243,1874,
411,3598.0,8132.999999999999,,13452.0,22673.0,63000.0,0.0,,PUY-DE-DOME,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,AUVERGNE,47856,1875,
412,11013.0,8641.0,,39929.0,32315.0,23200.0,0.0,,CREUSE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,48.0,,LIMOUSIN,91898,1876,
413,10017.0,9772.0,,33765.0,33286.0,23000.0,0.0,,CREUSE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,LIMOUSIN,86840,1890,
414,31420.0,29033.0,,97691.0,93676.0,23000.0,0.0,,CREUSE,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,,,LIMOUSIN,251820,1905,
415,13715.0,12446.0,,64399.0,56996.0,23000.0,0.0,,CREUSE,OUI,84.0,84.0,,84.0,84.0,Ministères économiques et financiers,,,LIMOUSIN,147556,1920,
416,16984.0,16009.0,,72418.0,65293.00000000001,3300.0,0.0,,ALLIER,OUI,84.0,84.0,,84.0,84.0,Ministères économiques et financiers,84.0,,AUVERGNE,170704,1935,
417,16178.0,13740.0,,63409.0,57126.0,3400.0,0.0,,ALLIER,OUI,66.0,66.0,,66.0,66.0,Ministères économiques et financiers,66.0,,AUVERGNE,150453,1942,
418,11373.0,8507.0,,46481.0,33557.0,3000.0,2471.0,,ALLIER,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,48.0,,AUVERGNE,102389,1946,
419,9799.0,7714.0,,35983.0,30375.0,15000.0,0.0,,CANTAL,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,AUVERGNE,83871,1952,
420,12106.0,9336.0,,40698.0,30355.0,15000.0,0.0,,CANTAL,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,AUVERGNE,92495,1954,
421,22890.0,53538.0,,19762.0,28594.0,15100.0,0.0,,CANTAL,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,60.0,,AUVERGNE,124784,1956,
422,7292.0,5865.0,,24388.0,21032.0,19000.0,0.0,,CORREZE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,LIMOUSIN,58577,1973,
423,16071.000000000002,12853.0,,58555.0,52710.0,19100.0,0.0,,CORREZE,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,,,LIMOUSIN,140189,1975,
424,9534.0,7245.0,,38128.0,30043.0,36019.0,0.0,,,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,48.0,,CENTRE,84950,1976,
425,76511.0,71816.0,,183079.0,143133.0,36000.0,28140.0,,INDRE,OUI,190.0,190.0,,190.0,190.0,Ministères économiques et financiers,190.0,,CENTRE,502679,1977,
426,17886.0,13211.0,,65795.0,46238.0,36000.0,9942.0,,INDRE,OUI,75.0,75.0,,75.0,75.0,Ministères économiques et financiers,70.0,,CENTRE,153072,1978,
427,6696.0,5175.0,,19160.0,16072.0,36300.0,0.0,,INDRE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,CENTRE,47103,1979,
428,4573.0,3388.0,,16184.999999999998,12385.0,36100.0,0.0,,INDRE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,CENTRE,36531,1988,
429,49444.0,43013.0,,43562.0,31043.0,18000.0,5239.0,,CHER,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,90.0,,CENTRE,172301,2005,
430,68119.0,60556.0,,214023.0,149862.0,18000.0,26441.0,,CHER,OUI,245.0,245.0,,245.0,245.0,Ministères économiques et financiers,245.0,,CENTRE,519001,2006,
431,4278.0,14721.0,,15344.0,27770.0,18000.0,4592.0,,CHER,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,48.0,,CENTRE,66705,2007,
432,27597.0,17078.0,,55845.0,39710.0,43000.0,6802.0,,HAUTE-LOIRE,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,90.0,,AUVERGNE,147032,2008,
433,16241.0,12302.0,,44164.0,36238.0,43000.0,0.0,,HAUTE-LOIRE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,54.0,,AUVERGNE,108945,2013,
434,8754.0,16922.0,,25698.0,40238.0,43100.0,0.0,,HAUTE-LOIRE,OUI,66.0,66.0,,66.0,66.0,Ministères économiques et financiers,,,AUVERGNE,91612,2018,
435,18468.0,13127.0,,53588.0,46534.0,69100.0,0.0,,RHONE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,48.0,,RHONE-ALPES,131717,2034,
436,2065.0,5458.0,,8527.0,21007.0,69003.0,0.0,,RHONE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,RHONE-ALPES,37057,2035,
437,7849.0,6466.0,,39779.0,36044.0,69003.0,0.0,,RHONE,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,,,RHONE-ALPES,90138,2036,
438,12960.0,9900.0,,55172.0,46442.0,69300.0,0.0,,RHONE,OUI,84.0,48.0,,84.0,48.0,Ministères économiques et financiers,48.0,,RHONE-ALPES,124474,2037,
439,8727.0,17440.0,,21174.0,35601.0,69330.0,0.0,,RHONE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,RHONE-ALPES,82942,2038,
440,2545.0,7278.0,,16601.0,30764.0,69007.0,0.0,,RHONE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,RHONE-ALPES,57188,2042,
441,27442.0,23450.0,,111765.0,106791.0,69001.0,0.0,,RHONE,OUI,132.0,132.0,,132.0,132.0,Ministères économiques et financiers,132.0,,RHONE-ALPES,269448,2043,
442,24592.0,16460.0,,109294.0,81514.0,69001.0,0.0,,RHONE,OUI,180.0,180.0,,180.0,180.0,Ministères économiques et financiers,,,RHONE-ALPES,231860,2044,
443,5636.0,1213.0,,20304.0,2485.0,69500.0,0.0,,RHONE,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,,,RHONE-ALPES,29638,2045,
444,2468.0,1186.0,,9215.0,6232.0,69800.0,0.0,,RHONE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,RHONE-ALPES,19101,2046,
445,5478.0,11497.0,,21580.0,33419.0,38120.0,0.0,,ISERE,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,,,RHONE-ALPES,71974,2047,
446,5252.0,21515.0,,12901.0,36855.0,38070.0,0.0,,ISERE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,RHONE-ALPES,76523,2051,
447,12068.0,33458.0,,36698.0,87028.0,38090.0,0.0,,ISERE,OUI,84.0,84.0,,84.0,84.0,Ministères économiques et financiers,84.0,,RHONE-ALPES,169252,2052,
448,5872.0,4210.0,,21374.0,18079.0,38500.0,0.0,,ISERE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,RHONE-ALPES,49535,2056,
449,23294.0,58190.0,,77585.0,141674.0,38300.0,0.0,,ISERE,OUI,192.0,192.0,,192.0,192.0,Ministères économiques et financiers,,,RHONE-ALPES,300743,2061,
450,12461.0,51320.0,,7382.0,7594.0,7100.0,0.0,,ARDECHE,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,,,RHONE-ALPES,78757,2079,
451,17518.0,32758.000000000004,,56313.0,83611.0,69700.0,0.0,,RHONE,OUI,102.0,102.0,,102.0,102.0,Ministères économiques et financiers,102.0,,RHONE-ALPES,190200,2083,
452,27504.0,23893.0,,90830.0,60321.0,38200.0,0.0,,ISERE,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,,,RHONE-ALPES,202548,2091,
453,41711.0,66004.0,,59725.0,121929.0,74160.0,0.0,,HAUTE-SAVOIE,OUI,156.0,156.0,,156.0,156.0,Ministères économiques et financiers,,,RHONE-ALPES,289369,2099,
454,0.0,43905.0,,0.0,1.00000000000033,74600.0,0.0,,HAUTE-SAVOIE,OUI,60.0,60.0,,60.0,6.0,Ministères économiques et financiers,6.0,,RHONE-ALPES,43906,2108,
455,7142.0,21019.0,,18072.0,49683.0,1200.0,0.0,,HAUTE-SAVOIE,OUI,144.0,144.0,,144.0,144.0,Ministères économiques et financiers,,,RHONE-ALPES,95916,2111,
456,80149.0,59847.0,,195898.0,161173.0,74000.0,0.0,,HAUTE-SAVOIE,OUI,192.0,192.0,,192.0,192.0,Ministères économiques et financiers,192.0,,RHONE-ALPES,497067,2121,
457,10264.0,10805.0,,40552.0,36318.0,74100.0,0.0,,HAUTE-SAVOIE,OUI,84.0,84.0,,84.0,84.0,Ministères économiques et financiers,,,RHONE-ALPES,97939,2122,
458,12968.0,10460.0,,60580.0,48603.0,74200.0,0.0,,HAUTE-SAVOIE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,54.0,,RHONE-ALPES,132611,2128,
459,21535.0,54863.0,,48315.0,94834.0,74600.0,5520.0,,HAUTE-SAVOIE,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,90.0,,RHONE-ALPES,225067,2138,
460,9023.0,7110.0,,32438.000000000004,27401.0,74000.0,0.0,,HAUTE-SAVOIE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,RHONE-ALPES,75972,2141,
461,24839.0,18364.0,,46361.0,39008.0,1210.0,0.0,,AIN,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,RHONE-ALPES,128572,2142,
462,24768.0,45074.0,,79141.0,111478.0,74000.0,0.0,,HAUTE-SAVOIE,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,120.0,,RHONE-ALPES,260461,2145,
463,9930.0,20475.0,,27885.0,50002.0,73000.0,0.0,,SAVOIE,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,,,RHONE-ALPES,108292,2146,
464,5385.0,7715.0,,11180.0,22829.0,73550.0,0.0,,SAVOIE,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,,,RHONE-ALPES,47109,2152,
465,9942.0,9183.0,,33168.0,23924.0,73600.0,4722.0,,SAVOIE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,RHONE-ALPES,80939,2153,
466,21130.0,17213.0,,44532.0,37172.0,73000.0,0.0,,SAVOIE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,RHONE-ALPES,120047,2160,
467,2547.0,5380.0,,4875.0,11774.0,73290.0,0.0,,SAVOIE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,RHONE-ALPES,24576,2166,
468,8633.0,11919.0,,27118.0,31886.0,73000.0,0.0,,SAVOIE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,RHONE-ALPES,79556,2167,
469,29521.0,21920.0,,93504.0,66691.0,73000.0,0.0,,SAVOIE,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,,,RHONE-ALPES,211636,2173,
470,5433.0,3699.0,,26549.0,21113.0,73000.0,0.0,,SAVOIE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,RHONE-ALPES,56794,2179,
471,14972.0,11267.0,,74437.0,58548.0,26000.0,0.0,,DROME,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,,,RHONE-ALPES,159224,2185,
472,22612.0,24220.0,,96524.0,82885.0,26000.0,14829.0,,DROME,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,120.0,,RHONE-ALPES,241070,2186,
473,26972.0,25149.0,,55113.0,41053.0,26000.0,6572.0,,DROME,OUI,65.0,65.0,,65.0,65.0,Ministères économiques et financiers,65.0,,RHONE-ALPES,154859,2187,
474,3348.0,18508.0,,11297.0,25598.0,26800.0,0.0,,DROME,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,RHONE-ALPES,58751,2188,
475,4431.0,3289.0,,16637.0,12643.0,26200.0,0.0,,DROME,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,RHONE-ALPES,37000,2193,
476,14408.0,16486.0,,50483.0,54137.0,26000.0,0.0,,DROME,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,48.0,,RHONE-ALPES,135514,2195,
477,7217.0,5760.0,,25742.0,23967.0,7300.0,0.0,,ARDECHE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,RHONE-ALPES,62686,2196,
478,4729.0,12831.0,,18881.0,32952.0,26100.0,0.0,,DROME,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,RHONE-ALPES,69393,2204,
479,26918.0,20297.0,,80085.0,64053.0,7000.0,0.0,,ARDECHE,OUI,84.0,84.0,,84.0,84.0,Ministères économiques et financiers,84.0,,RHONE-ALPES,191353,2205,
480,10390.0,8917.0,,48141.0,32373.0,26200.0,0.0,,DROME,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,,,RHONE-ALPES,99821,2218,
481,9991.0,9887.0,,37498.0,31007.0,26000.0,0.0,,DROME,OUI,84.0,84.0,,84.0,84.0,Ministères économiques et financiers,,,RHONE-ALPES,88383,2220,
482,13435.0,7600.0,,35509.0,21389.0,7200.0,0.0,,ARDECHE,OUI,102.0,102.0,,102.0,102.0,Ministères économiques et financiers,,,RHONE-ALPES,77933,2221,
483,10895.0,7205.0,,41922.0,28713.0,26100.0,0.0,,DROME,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,,,RHONE-ALPES,88735,2241,
484,7280.0,4399.0,,27983.0,16902.0,42100.0,2776.0,,,OUI,52.0,52.0,,52.0,52.0,Ministères économiques et financiers,52.0,,RHONE-ALPES,59340,2242,
485,33854.0,24023.0,,82286.0,66405.0,42100.0,9836.0,,,OUI,85.0,85.0,,85.0,85.0,Ministères économiques et financiers,85.0,,RHONE-ALPES,216404,2243,
486,7738.0,5400.0,,23082.0,17456.0,42110.0,898.0,,LOIRE,OUI,42.0,24.0,,42.0,24.0,Ministères économiques et financiers,24.0,,RHONE-ALPES,54574,2244,
487,5119.0,16884.0,,21739.0,52680.0,42300.0,0.0,,LOIRE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,RHONE-ALPES,96422,2259,
488,14927.0,12137.0,,65952.0,53699.0,42000.0,2630.0,,LOIRE,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,72.0,,RHONE-ALPES,149345,2262,
